_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
5985882,172842,0019C00069000000,121 FURLEY ST,City of Pittsburgh,5000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1968-06-03,2018-01-03,40.4421728434,-80.0378674669,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985883,172844,0019C00298000000,0257 STEUBEN ST,City of Pittsburgh,15107,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4409220865,-80.0389312758,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985884,172845,0019C00307000000,0251 53 STEUBEN ST,City of Pittsburgh,3373,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1979-06-04,2018-01-03,40.4409379945,-80.0383884713,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985885,172846,0019C00309000000,0247 49 S MAIN ST,City of Pittsburgh,9700,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1972-06-05,2018-01-03,40.4409446606,-80.0381041029,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985886,172847,0019C00312000000,237 STEUBEN ST,City of Pittsburgh,4550,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1955-06-06,2018-01-03,40.4410291235,-80.0375692118,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985887,172852,0019D00001000000,198 HERNDON ST,City of Pittsburgh,3800,Vacant Land,H,Hold for Study,Hold for Study,,2000-01-14,2018-01-03,40.4429184765,-80.0363818986,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985888,172892,0019G00262000000,620 HARKER ST,City of Pittsburgh,6000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1989-09-18,2018-01-03,40.4399132095,-80.0395670945,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985889,954286,0019H00127000000,28 NOBLESTOWN RD,City of Pittsburgh,3048,Vacant Land,H,Hold for Study,Hold for Study,,1977-11-21,2018-01-03,40.4396518571,-80.0354667467,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985890,172924,0019J00067000000,1230 LEDGEDALE ST,City of Pittsburgh,4700,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-06,2018-01-03,40.4372541428,-80.047788086,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5985891,172925,0019J00069000000,1232 LEDGEDALE ST,City of Pittsburgh,2500,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1944-06-05,2018-01-03,40.4372842815,-80.0480131344,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5985892,954298,0019J00102000000,16 LEDGEDALE ST,City of Pittsburgh,3300,Vacant Land,R1D-L,Hold for Study,Hold for Study,,1944-08-10,2018-01-03,40.4368589777,-80.0480899304,42003563100,Westwood,2,28,1-18,6,5,Northern,Emerald
5985893,954301,0019K00038000000,637 NOBLESTOWN RD,City of Pittsburgh,11534,Vacant Land,R1D-VL,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4374131022,-80.0426368584,42003563100,Westwood,2,20,1-17,6,5,Northern,Emerald
5985894,172953,0019K00100000000,1409 NOBLESTOWN RD,City of Pittsburgh,13981,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4363427148,-80.0431845663,42003563100,Westwood,2,20,1-18,6,5,Northern,Emerald
5985895,954302,0019L00027000000,517 SEDAN WAY,City of Pittsburgh,7500,Vacant Land,H,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4377698577,-80.0393350495,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985896,954303,0019L00030000000,525 SEDAN WAY,City of Pittsburgh,8100,Vacant Land,H,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4378018463,-80.0395665462,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985897,172954,0019L00031000000,525 27 SEDAN WAY,City of Pittsburgh,4200,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1948-06-07,2018-01-03,40.4378156725,-80.0397305296,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985898,172955,0019L00035000000,521 SEDAN WAY,City of Pittsburgh,11600,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1943-06-07,2018-01-03,40.4378405416,-80.0399350134,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985899,172956,0019L00037000000,603 SEDAN WAY,City of Pittsburgh,10000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4378418143,-80.0401654526,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985900,954304,0019L00048000000,0 JONES WAY,City of Pittsburgh,10000,Vacant Land,H,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4378832957,-80.0408480508,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985901,954305,0019L00087000000,620 NOBLESTOWN RD,City of Pittsburgh,2460,Vacant Land,R1D-L,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4373566164,-80.0404705558,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985902,172961,0019M00115000000,131 WABASH ST,City of Pittsburgh,1418,Vacant Land,LNC,Hold for Study,Hold for Study,Treasurer Sale,2002-07-11,2018-01-03,40.4370509044,-80.0344354662,42003562600,West End,2,20,1-17,6,5,Northern,Emerald
5985903,954308,0019P00036000000,1705 WESTCHESTER ST,City of Pittsburgh,7015,Vacant Land,H,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4347415409,-80.0446997282,42003563100,Westwood,2,20,1-18,6,5,Northern,Emerald
5985904,954311,0019R00038000000,1147 MCCARTNEY ST,City of Pittsburgh,19500,Vacant Land,H,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4354798246,-80.0385450942,42003563100,Westwood,2,20,1-18,6,5,Northern,Emerald
5985905,172970,0019R00083000000,224 KEARNS ST,City of Pittsburgh,9387,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1971-06-21,2018-01-03,40.4341348436,-80.0383880479,42003563100,Westwood,2,20,1-18,6,5,Northern,Emerald
5985906,954317,0020A00031000000,2643 GLEN MAWR AVE,City of Pittsburgh,2041,Vacant Land,H,Hold for Study,Hold for Study,,2015-02-04,2018-01-03,40.4526156704,-80.0483395526,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985907,172989,0020A00044000000,2647 GLENMAWR ST,City of Pittsburgh,2046,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1948-06-07,2018-01-03,40.4524045239,-80.0475068243,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985908,173019,0020B00053000000,247 CORLISS ST,City of Pittsburgh,2500,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.4507002858,-80.0436364982,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985909,173020,0020B00055000000,241 CORLISS ST,City of Pittsburgh,7400,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.4507712915,-80.0434838589,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985910,173021,0020B00058000000,237 CORLISS ST,City of Pittsburgh,2500,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.4508780099,-80.0432559574,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985911,173022,0020B00059000000,235 CORLISS ST,City of Pittsburgh,2500,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.450910973,-80.0431801997,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985912,173023,0020B00060000000,233 CORLISS ST,City of Pittsburgh,2500,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.4509518377,-80.0431065337,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985913,173024,0020B00061000000,231 CORLISS ST,City of Pittsburgh,2500,Vacant Land,UI,Hold for Study,Hold for Study,Treasurer Sale,2007-05-11,2018-01-03,40.4509884154,-80.0430264057,42003562600,Elliott,2,20,1-16,6,5,Northern,Emerald
5985914,173035,0020F00098000000,1283 LAKEWOOD ST,City of Pittsburgh,2786,Vacant Land,R1D-L,Hold for Study,Hold for Study,Treasurer Sale,2009-07-31,2018-01-03,40.4491259568,-80.041831023,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985915,173049,0020J00077000000,1244 CRUCIBLE ST,City of Pittsburgh,5000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.446414535,-80.0456578327,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985916,173050,0020J00079000000,1242 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4463324335,-80.0455751818,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985917,173051,0020J00080000000,1240 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4462753117,-80.0455259684,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985918,173052,0020J00081000000,1238 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4462217072,-80.0454672608,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985919,173053,0020J00082000000,1236 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4461683643,-80.0454097143,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985920,173054,0020J00083000000,1222 WOODLAND BLVD,City of Pittsburgh,2500,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4461141618,-80.0453577091,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985921,173055,0020J00115000000,1315 CRUCIBLE ST,City of Pittsburgh,6035,Vacant Land,R2-L,Hold for Study,Hold for Study,Treasurer Sale,2008-09-26,2018-01-03,40.4466910805,-80.0467491686,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985922,173056,0020J00119000000,1311 CRUCIBLE ST,City of Pittsburgh,9000,Vacant Land,R2-L,Hold for Study,Hold for Study,Treasurer Sale,2002-12-13,2018-01-03,40.4467757852,-80.046965058,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985923,173057,0020K00007000000,1226 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4457886314,-80.0449347414,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985924,173058,0020K00008000000,1214 CRUCIBLE ST,City of Pittsburgh,3000,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4457422582,-80.0448675901,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985925,954325,0020L00094000000,0 LAKEWOOD ST,City of Pittsburgh,6300,Vacant Land,R1D-L,Hold for Study,Hold for Study,,2013-10-25,2018-01-03,40.4466792007,-80.0403310229,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985926,184312,0020N00122000000,912  RINGGOLD ST,City of Pittsburgh,21300,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4442158085,-80.0457151788,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985927,173077,0020N00158000000,1030 ZAHNISER ST,City of Pittsburgh,8050,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1953-06-01,2018-01-03,40.4430496866,-80.0460599785,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985928,173078,0020N00160000000,1032 ZAHNISER ST,City of Pittsburgh,7950,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1956-06-04,2018-01-03,40.4431642859,-80.045937075,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985929,173079,0020N00162000000,1028 ZAHNISER ST,City of Pittsburgh,7850,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4432608169,-80.0458141658,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985930,173080,0020N00164000000,ZAHNISER ST,City of Pittsburgh,7900,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4433596779,-80.0456986227,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985931,173081,0020N00166000000,1024 ZAHNISER ST,City of Pittsburgh,4602,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1950-06-05,2018-01-03,40.4434362957,-80.045592746,42003281400,Crafton Heights,2,20,1-17,6,5,Northern,Emerald
5985932,173082,0020N00172000000,117 POET ST,City of Pittsburgh,3957,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1944-06-05,2018-01-03,40.4445874004,-80.0453575976,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985933,173083,0020N00178000000,336 POET ST,City of Pittsburgh,2163,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1949-06-06,2018-01-03,40.4452752814,-80.0456386564,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985934,173084,0020N00179000000,334 POET ST,City of Pittsburgh,2750,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1944-06-05,2018-01-03,40.445176064,-80.0456568623,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985935,173085,0020N00183000000,336 POET ST,City of Pittsburgh,8250,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1949-06-06,2018-01-03,40.445048204,-80.0457291103,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985936,173086,0020N00184000000,330 POET ST,City of Pittsburgh,2500,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1950-06-04,2018-01-03,40.4449232373,-80.0457957989,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985937,173087,0020N00186000000,328 POET ST,City of Pittsburgh,2646,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1944-06-05,2018-01-03,40.4448431319,-80.0458045034,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985938,173090,0020P00127000000,119 POET ST,City of Pittsburgh,2038,Vacant Land,P,Hold for Study,Hold for Study,Treasurer Sale,1956-06-04,2018-01-03,40.4446791491,-80.0452876923,42003281400,Crafton Heights,2,28,1-17,6,5,Northern,Emerald
5985939,173104,0020S00117000000,204 06 HERNDON ST,City of Pittsburgh,7500,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1969-06-02,2018-01-03,40.4430260572,-80.0362228791,42003562600,Elliott,2,20,1-17,6,5,Northern,Emerald
5985940,173134,0021N00003000000,2663 GLENMAWR ST,City of Pittsburgh,1975,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4528126897,-80.0492206803,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985941,173141,0021N00023000000,2650 GLENMAWR ST,City of Pittsburgh,2975,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1950-06-04,2018-01-03,40.4529943264,-80.0484980227,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985942,173157,0021N00087000000,2562 MERWYN AVE,City of Pittsburgh,4731,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2002-07-11,2018-01-03,40.452807854,-80.0457632171,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985943,173171,0021N00158000000,2716 MERWYN AVE,City of Pittsburgh,5000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2002-07-11,2018-01-03,40.454154937,-80.0488987977,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985944,173172,0021N00159000000,2716 MERWYN AVE,City of Pittsburgh,2500,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2003-05-16,2018-01-03,40.4542391867,-80.0489767828,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985945,173196,0021N00250000000,2670 STAFFORD ST,City of Pittsburgh,7991,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2003-11-21,2018-01-03,40.4543809753,-80.047476981,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985946,173197,0021N00254000000,333 WYCOFF ST,City of Pittsburgh,9519,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,2005-12-02,2018-01-03,40.4544673976,-80.0477429187,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985947,954335,0021N00261000000,0 STAFFORD ST,City of Pittsburgh,2500,Vacant Land,H,Hold for Study,Hold for Study,,2015-02-04,2018-01-03,40.4546503852,-80.0482372905,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985948,173258,0021P00130000000,0037 CONESTOGA ST,City of Pittsburgh,3094,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1965-06-07,2018-01-03,40.4535416374,-80.0439387455,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985949,173277,0021P00210000000,313 HUNT ST,City of Pittsburgh,2000,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1945-06-04,2018-01-03,40.4534722876,-80.0429237676,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985950,954337,0021P00223000000,0 GLEN MAWR AVE,City of Pittsburgh,8817,Vacant Land,H,Hold for Study,Hold for Study,,2015-02-04,2018-01-03,40.4527807158,-80.0434788301,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985951,173278,0021P00242000000,2911 GLENMAWR ST,City of Pittsburgh,2825,Vacant Land,H,Hold for Study,Hold for Study,Treasurer Sale,1943-06-07,2018-01-03,40.4529894988,-80.042451925,42003562500,Sheraden,2,20,1-16,6,5,Northern,Emerald
5985952,184313,0022E00247000000,1441  WARNER ST,City of Pittsburgh,1180,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1984-04-02,2018-01-03,40.4577659329,-80.0290179378,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985953,173460,0022E00253000000,1431 WARNER ST,City of Pittsburgh,1288,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1993-10-25,2018-01-03,40.4578265557,-80.0286636873,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985954,173461,0022E00259000000,1432 WARNER ST,City of Pittsburgh,1115,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1989-09-18,2018-01-03,40.4580161007,-80.0289290581,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985955,173463,0022E00286000000,1431 ADAMS ST,City of Pittsburgh,3596,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2018-01-03,40.4586777985,-80.0289048547,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985956,173464,0022E00291000000,1425 BELDALE ST,City of Pittsburgh,660,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2018-01-03,40.4587909665,-80.0287945139,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985957,173465,0022E00291000B00,1427 BELDALE ST,City of Pittsburgh,663,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1975-06-02,2018-01-03,40.4587781654,-80.0288361168,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985958,173466,0022E00299000A00,1428-30 BELDALE ST,City of Pittsburgh,2280,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,2008-09-26,2018-01-03,40.4589938996,-80.028843416,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985959,173467,0022E00304000000,1429 NIXON ST,City of Pittsburgh,2940,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1995-12-14,2018-01-03,40.4590674911,-80.0291249282,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985960,173468,0022E00322000000,1446 NIXON ST,City of Pittsburgh,1200,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,2010-07-30,2018-01-03,40.4593167715,-80.0299530358,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985961,173469,0022E00323000000,2010 CHATEAU ST,City of Pittsburgh,1200,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,2010-07-30,2018-01-03,40.4594770111,-80.0300039965,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985962,179890,0022E00343000000,1414 NIXON ST,City of Pittsburgh,2400,Building,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1995-12-14,2018-01-03,40.4596242353,-80.0287917631,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985963,173474,0022F00029000B00,1925 MANHATTAN ST,City of Pittsburgh,745,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1995-12-14,2018-01-03,40.4592166501,-80.0281975746,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985964,179891,0022F00031000000,1403 NIXON ST,City of Pittsburgh,1540,Building,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1997-12-15,2018-01-03,40.459321449,-80.0282725843,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985965,173476,0022F00032000000,1401 NIXON ST,City of Pittsburgh,1470,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1995-12-14,2018-01-03,40.4593326392,-80.0281937228,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985966,179892,0022F00059000000,1310 ADAMS ST,City of Pittsburgh,3096,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1994-06-27,2018-01-03,40.4590422691,-80.0267648748,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985967,173478,0022F00061000000,1316 ADAMS ST,City of Pittsburgh,3096,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1985-10-07,2018-01-03,40.4590118468,-80.0269323745,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985968,173479,0022F00062000000,1317-19 ADAMS ST,City of Pittsburgh,3096,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1979-06-04,2018-01-03,40.4589933849,-80.0270150616,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
5985969,173480,0022F00069000000,1331 BELDALE ST,City of Pittsburgh,780,Vacant Land,R1A-VH,Hold for Study,Hold for Study,Treasurer Sale,1982-07-12,2018-01-03,40.459023775,-80.0273615636,42003210700,Manchester,6,21,1-8,1,1,Northern,Riverview
